15,3,GREEN
15,4,GREEN
15,5,GREEN
15,6,GREEN
15,7,GREEN
15,8,GREEN
15,9,GREEN
15,10,GREEN
15,11,GREEN
15,12,GREEN
15,13,GREEN
15,14,GREEN
15,15,GREEN
15,16,GREEN
15,17,GREEN
15,18,GREEN
16,0,RED
16,1,GREEN
16,2,GREEN
16,3,GREEN
16,4,GREEN
16,5,GREEN
16,6,GREEN
16,7,GREEN
16,8,GREEN
16,9,GREEN
16,10,GREEN
16,11,GREEN
16,12,GREEN
16,13,GREEN
16,14,GREEN
16,15,GREEN
16,16,GREEN
16,17,GREEN
16,18,GREEN
17,0,RED
17,1,GREEN
17,2,GREEN
17,3,GREEN
17,4,GREEN
17,5,GREEN
17,6,GREEN
17,7,GREEN
17,8,GREEN
17,9,GREEN
17,10,GREEN
17,11,GREEN
17,12,GREEN
17,13,GREEN
17,14,GREEN
17,15,GREEN
17,16,GREEN
17,17,GREEN
17,18,GREEN
18,0,RED
18,1,GREEN
18,2,GREEN
18,3,GREEN
18,4,GREEN
18,5,GREEN
18,6,GREEN
18,7,GREEN
18,8,GREEN
18,9,GREEN
18,10,GREEN
18,11,GREEN
18,12,GREEN
18,13,GREEN
18,14,GREEN
18,15,GREEN
18,16,GREEN
18,17,GREEN
18,18,GREEN
19,0,RED
19,1,GREEN
19,2,GREEN
19,3,GREEN
19,4,GREEN
19,5,GREEN
19,6,GREEN
19,7,GREEN
19,8,GREEN
19,9,GREEN
19,10,GREEN
19,11,GREEN
19,12,GREEN
19,13,GREEN
19,14,GREEN
19,15,GREEN
19,16,GREEN
19,17,GREEN
19,18,GREEN
0,0,RED
0,1,GREEN
0,2,GREEN
0,3,GREEN
0,4,GREEN
0,5,GREEN
0,6,GREEN
0,7,GREEN
0,8,GREEN
0,9,GREEN
0,10,GREEN
0,11,GREEN
0,12,GREEN
0,13,GREEN
0,14,GREEN
0,15,GREEN
0,16,GREEN
0,17,GREEN
0,18,GREEN
1,0,RED
1,1,GREEN
1,2,GREEN
1,3,GREEN
1,4,GREEN
1,5,GREEN
1,6,GREEN
1,7,GREEN
1,8,GREEN
1,9,GREEN
1,10,GREEN
1,11,GREEN
1,12,GREEN
1,13,GREEN
1,14,GREEN
1,15,GREEN
1,16,GREEN
1,17,GREEN
1,18,GREEN
2,0,RED
2,1,GREEN
2,2,GREEN
2,3,GREEN
2,4,GREEN
2,5,GREEN
2,6,GREEN
2,7,GREEN
2,8,GREEN
2,9,GREEN
2,10,GREEN
2,11,GREEN
2,12,GREEN
2,13,GREEN
2,14,GREEN
2,15,GREEN
2,16,GREEN
2,17,GREEN
2,18,GREEN
3,0,RED
3,1,GREEN
3,2,GREEN
3,3,GREEN
3,4,GREEN
3,5,GREEN
3,6,GREEN
3,7,GREEN
3,8,GREEN
3,9,GREEN
3,10,GREEN
3,11,GREEN
3,12,GREEN
3,13,GREEN
3,14,GREEN
3,15,GREEN
3,16,GREEN
3,17,GREEN
3,18,GREEN
4,0,RED
4,1,GREEN
4,2,GREEN
4,3,GREEN
4,4,GREEN
4,5,GREEN
4,6,GREEN
4,7,GREEN
4,8,GREEN
4,9,GREEN
4,10,GREEN
4,11,GREEN
4,12,GREEN
4,13,GREEN
4,14,GREEN
4,15,GREEN
4,16,GREEN
4,17,GREEN
4,18,GREEN
5,0,RED
5,1,GREEN
5,2,GREEN
5,3,GREEN
5,4,GREEN
5,5,GREEN
5,6,GREEN
5,7,GREEN
5,8,GREEN
5,9,GREEN
5,10,GREEN
5,11,GREEN
5,12,GREEN
5,13,GREEN
5,14,GREEN
5,15,GREEN
5,16,GREEN
5,17,GREEN
5,18,GREEN
6,0,RED
6,1,GREEN
6,2,GREEN
6,3,GREEN
6,4,GREEN
6,5,GREEN
6,6,GREEN
6,7,GREEN
6,8,GREEN
6,9,GREEN
6,10,GREEN
6,11,GREEN
6,12,GREEN
6,13,GREEN
6,14,GREEN
6,15,GREEN
6,16,GREEN
6,17,GREEN
6,18,GREEN
7,0,RED
7,1,GREEN
7,2,GREEN
7,3,GREEN
7,4,GREEN
7,5,GREEN
7,6,GREEN
7,7,GREEN
7,8,GREEN
7,9,GREEN
7,10,GREEN
7,11,GREEN
7,12,GREEN
7,13,GREEN
7,14,GREEN
7,15,GREEN
7,16,GREEN
7,17,GREEN
7,18,GREEN
8,0,RED
8,1,GREEN
8,2,GREEN
8,3,GREEN
8,4,GREEN
8,5,GREEN
8,6,GREEN
8,7,GREEN
8,8,GREEN
8,9,GREEN
8,10,GREEN
8,11,GREEN
8,12,GREEN
8,13,GREEN
8,14,GREEN
8,15,GREEN
8,16,GREEN
8,17,GREEN
8,18,GREEN
9,0,RED
9,1,GREEN
9,2,GREEN
9,3,GREEN
9,4,GREEN
9,5,GREEN
9,6,GREEN
9,7,GREEN
9,8,GREEN
9,9,GREEN
9,10,GREEN
9,11,GREEN
9,12,GREEN
9,13,GREEN
9,14,GREEN
9,15,GREEN
9,16,GREEN
9,17,GREEN
9,18,GREEN
10,0,RED
10,1,GREEN
10,2,GREEN
10,3,GREEN
10,4,GREEN
10,5,GREEN
10,6,GREEN
10,7,GREEN
10,8,GREEN
10,9,GREEN
10,10,GREEN
10,11,GREEN
10,12,GREEN
10,13,GREEN
10,14,GREEN
10,15,GREEN
10,16,GREEN
10,17,GREEN
10,18,GREEN
11,0,RED
11,1,GREEN
11,2,GREEN
11,3,GREEN
11,4,GREEN
11,5,GREEN
11,6,GREEN
11,7,GREEN
11,8,GREEN
11,9,GREEN
11,10,GREEN
11,11,GREEN
11,12,GREEN
11,13,GREEN
11,14,GREEN
11,15,GREEN
11,16,GREEN
11,17,GREEN
11,18,GREEN
12,0,RED
12,1,GREEN
12,2,GREEN
12,3,GREEN
12,4,GREEN
12,5,GREEN
12,6,GREEN
12,7,GREEN
12,8,GREEN
12,9,GREEN
12,10,GREEN
12,11,GREEN
12,12,GREEN
12,13,GREEN
12,14,GREEN
12,15,GREEN
12,16,GREEN
12,17,GREEN
12,18,GREEN
13,0,RED
13,1,GREEN
13,2,GREEN
13,3,GREEN
13,4,GREEN
13,5,GREEN
13,6,GREEN
13,7,GREEN
13,8,GREEN
13,9,GREEN
13,10,GREEN
13,11,GREEN
13,12,GREEN
13,13,GREEN
13,14,GREEN
13,15,GREEN
13,16,GREEN
13,17,GREEN
13,18,GREEN
14,0,RED
14,1,GREEN
14,2,GREEN
14,3,GREEN
14,4,GREEN
14,5,GREEN
14,6,GREEN
14,7,GREEN
14,8,GREEN
14,9,GREEN
14,10,GREEN
14,11,GREEN
14,12,GREEN
14,13,GREEN
14,14,GREEN
14,15,GREEN
14,16,GREEN
14,17,GREEN
14,18,GREEN
15,0,RED
15,1,GREEN
15,2,GREEN
15,3,GREEN
15,4,GREEN
15,5,GREEN
15,6,GREEN
15,7,GREEN
15,8,GREEN
15,9,GREEN
15,10,GREEN
15,11,GREEN
15,12,GREEN
15,13,GREEN
15,14,GREEN
15,15,GREEN
15,16,GREEN
15,17,GREEN
15,18,GREEN
16,0,RED
16,1,GREEN
16,2,GREEN
16,3,GREEN
16,4,GREEN
16,5,GREEN
16,6,GREEN
16,7,GREEN
16,8,GREEN
16,9,GREEN
16,10,GREEN
16,11,GREEN
16,12,GREEN
16,13,GREEN
16,14,GREEN
16,15,GREEN
16,16,GREEN
16,17,GREEN
16,18,GREEN
17,0,RED
17,1,GREEN
17,2,GREEN
17,3,GREEN
17,4,GREEN
17,5,GREEN
17,6,GREEN
17,7,GREEN
17,8,GREEN
17,9,GREEN
17,10,GREEN
17,11,GREEN
17,12,GREEN
17,13,GREEN
17,14,GREEN
17,15,GREEN
17,16,GREEN
17,17,GREEN
17,18,GREEN
18,0,RED
18,1,GREEN
18,2,GREEN
18,3,GREEN
18,4,GREEN
18,5,GREEN
18,6,GREEN
18,7,GREEN
18,8,GREEN
18,9,GREEN
18,10,GREEN
18,11,GREEN
18,12,GREEN
18,13,GREEN
18,14,GREEN
18,15,GREEN
18,16,GREEN
18,17,GREEN
18,18,GREEN
19,0,RED
19,1,GREEN
19,2,GREEN
19,3,GREEN
19,4,GREEN
19,5,GREEN
19,6,GREEN
19,7,GREEN
19,8,GREEN
19,9,GREEN
19,10,GREEN
19,11,GREEN
19,12,GREEN
19,13,GREEN
19,14,GREEN
19,15,GREEN
19,16,GREEN
19,17,GREEN
19,18,GREEN
0,0,RED
0,1,RED
0,2,RED
0,3,RED
0,4,RED
0,5,GREEN
0,6,RED
0,7,RED
0,8,RED
0,9,RED
0,10,RED
0,11,RED
0,12,RED
0,13,RED
0,14,RED
0,15,RED
0,16,RED
0,17,RED
0,18,RED
0,19,RED
0,20,RED
0,21,RED
0,22,RED
0,23,RED
0,24,GREEN
0,25,GREEN
0,26,GREEN
0,27,GREEN
0,28,GREEN
0,29,GREEN
0,30,GREEN
0,31,GREEN
0,32,GREEN
0,33,GREEN
0,34,GREEN
0,35,GREEN
0,36,GREEN
0,37,GREEN
0,38,GREEN
0,39,GREEN
0,40,GREEN
0,41,GREEN
0,42,GREEN
0,43,GREEN
0,44,GREEN
0,45,GREEN
0,46,GREEN
0,47,GREEN
0,48,GREEN
0,49,GREEN
0,50,GREEN
0,51,GREEN
0,52,GREEN
0,53,GREEN
0,54,GREEN
0,55,GREEN
1,0,RED
1,1,RED
1,2,RED
1,3,RED
1,4,RED
1,5,GREEN
1,6,RED
1,7,RED
1,8,RED
1,9,RED
1,10,RED
1,11,RED
1,12,RED
1,13,RED
1,14,RED
1,15,RED
1,16,RED
1,17,RED
1,18,RED
1,19,RED
1,20,RED
1,21,RED
1,22,RED
1,23,RED
1,24,GREEN
1,25,GREEN
1,26,GREEN
1,27,GREEN
1,28,GREEN
1,29,GREEN
1,30,GREEN
1,31,GREEN
1,32,GREEN
1,33,GREEN
1,34,GREEN
1,35,GREEN
1,36,GREEN
1,37,GREEN
1,38,GREEN
1,39,GREEN
1,40,GREEN
1,41,GREEN
1,42,GREEN
1,43,GREEN
1,44,GREEN
1,45,GREEN
1,46,GREEN
1,47,GREEN
1,48,GREEN
1,49,GREEN
1,50,GREEN
1,51,GREEN
1,52,GREEN
1,53,GREEN
1,54,GREEN
1,55,GREEN
2,0,RED
2,1,RED
2,2,RED
2,3,RED
2,4,RED
2,5,GREEN
2,6,RED
2,7,RED
2,8,RED
2,9,RED
2,10,RED
2,11,RED
2,12,RED
2,13,RED
2,14,RED
2,15,RED
2,16,RED
2,17,RED
2,18,RED
2,19,RED
2,20,RED
2,21,RED
2,22,RED
2,23,RED
2,24,GREEN
2,25,GREEN
2,26,GREEN
2,27,GREEN
2,28,GREEN
2,29,GREEN
2,30,GREEN
2,31,GREEN
2,32,GREEN
2,33,GREEN
2,34,GREEN
2,35,GREEN
2,36,GREEN
2,37,GREEN
2,38,GREEN
2,39,GREEN
2,40,GREEN
2,41,GREEN
2,42,GREEN
2,43,GREEN
2,44,GREEN
2,45,GREEN
2,46,GREEN
2,47,GREEN
2,48,GREEN
2,49,GREEN
2,50,GREEN
2,51,GREEN
2,52,GREEN
2,53,GREEN
2,54,GREEN
2,55,GREEN
3,0,RED
3,1,RED
3,2,RED
3,3,RED
3,4,RED
3,5,GREEN
3,6,RED
3,7,RED
3,8,RED
3,9,RED
3,10,RED
3,11,RED
3,12,RED
3,13,RED
3,14,RED
3,15,RED
3,16,RED
3,17,RED
3,18,RED
3,19,RED
3,20,RED
3,21,RED
3,22,RED
3,23,RED
3,24,GREEN
3,25,GREEN
3,26,GREEN
3,27,GREEN
3,28,GREEN
3,29,GREEN
3,30,GREEN
3,31,GREEN
3,32,GREEN
3,33,GREEN
3,34,GREEN
3,35,GREEN
3,36,GREEN
3,37,GREEN
3,38,GREEN
3,39,GREEN
3,40,GREEN
3,41,GREEN
3,42,GREEN
3,43,GREEN
3,44,GREEN
3,45,GREEN
3,46,GREEN
3,47,GREEN
3,48,GREEN
3,49,GREEN
3,50,GREEN
3,51,GREEN
3,52,GREEN
3,53,GREEN
3,54,GREEN
3,55,GREEN
4,0,RED
4,1,RED
4,2,RED
4,3,RED
4,4,RED
4,5,GREEN
4,6,RED
4,7,RED
4,8,RED
4,9,RED
4,10,RED
4,11,RED
4,12,RED
4,13,RED
4,14,RED
4,15,RED
4,16,RED
4,17,RED
4,18,RED
4,19,RED
4,20,RED
4,21,RED
4,22,RED
4,23,RED
4,24,GREEN
4,25,GREEN
4,26,GREEN
4,27,GREEN
4,28,GREEN
4,29,GREEN
4,30,GREEN
4,31,GREEN
4,32,GREEN
4,33,GREEN
4,34,GREEN
4,35,GREEN
4,36,GREEN
4,37,GREEN
4,38,GREEN
4,39,GREEN
4,40,GREEN
4,41,GREEN
4,42,GREEN
4,43,GREEN
4,44,GREEN
4,45,GREEN
4,46,GREEN
4,47,GREEN
4,48,GREEN
4,49,GREEN
4,50,GREEN
4,51,GREEN
4,52,GREEN
4,53,GREEN
4,54,GREEN
4,55,GREEN
5,0,RED
5,1,RED
5,2,RED
5,3,RED
5,4,RED
5,5,GREEN
5,6,RED
5,7,RED
5,8,RED
5,9,RED
5,10,RED
5,11,RED
5,12,RED
5,13,RED
5,14,RED
5,15,RED
5,16,RED
5,17,RED
5,18,RED
5,19,RED
5,20,RED
5,21,RED
5,22,RED
5,23,RED
5,24,GREEN
5,25,GREEN
5,26,GREEN
5,27,GREEN
5,28,GREEN
5,29,GREEN
5,30,GREEN
5,31,GREEN
5,32,GREEN
5,33,GREEN
5,34,GREEN
5,35,GREEN
5,36,GREEN
5,37,GREEN
5,38,GREEN
5,39,GREEN
5,40,GREEN
5,41,GREEN
5,42,GREEN
5,43,GREEN
5,44,GREEN
5,45,GREEN
5,46,GREEN
5,47,GREEN
5,48,GREEN
5,49,GREEN
5,50,GREEN
5,51,GREEN
5,52,GREEN
5,53,GREEN
5,54,GREEN
5,55,GREEN
6,0,RED
6,1,RED
6,2,RED
6,3,RED
6,4,RED
6,5,GREEN
6,6,RED
6,7,RED
6,8,RED
6,9,RED
6,10,RED
6,11,RED
6,12,RED
6,13,RED
6,14,RED
6,15,RED
6,16,RED
6,17,RED
6,18,RED
6,19,RED
6,20,RED
6,21,RED
6,22,RED
6,23,RED
6,24,GREEN
6,25,GREEN
6,26,GREEN
6,27,GREEN
6,28,GREEN
6,29,GREEN
6,30,GREEN
6,31,GREEN
6,32,GREEN
6,33,GREEN
6,34,GREEN
6,35,GREEN
6,36,GREEN
6,37,GREEN
6,38,GREEN
6,39,GREEN
6,40,GREEN
6,41,GREEN
6,42,GREEN
6,43,GREEN
6,44,GREEN
6,45,GREEN
6,46,GREEN
6,47,GREEN
6,48,GREEN
6,49,GREEN
6,50,GREEN
6,51,GREEN
6,52,GREEN
6,53,GREEN
6,54,GREEN
6,55,GREEN
7,0,RED
7,1,RED
7,2,RED
7,3,RED
7,4,RED
7,5,GREEN
7,6,RED
7,7,RED
7,8,RED
7,9,RED
7,10,RED
7,11,RED
7,12,RED
7,13,RED
7,14,RED
7,15,RED
7,16,RED
7,17,RED
7,18,RED
7,19,RED
7,20,RED
7,21,RED
7,22,RED
7,23,RED
7,24,GREEN
7,25,GREEN
7,26,GREEN
7,27,GREEN
7,28,GREEN
7,29,GREEN
7,30,GREEN
7,31,GREEN
7,32,GREEN
7,33,GREEN
7,34,GREEN
7,35,GREEN
7,36,GREEN
7,37,GREEN
7,38,GREEN
7,39,GREEN
7,40,GREEN
7,41,GREEN
7,42,GREEN
7,43,GREEN
7,44,GREEN
7,45,GREEN
7,46,GREEN
7,47,GREEN
7,48,GREEN
7,49,GREEN
7,50,GREEN
7,51,GREEN
7,52,GREEN
7,53,GREEN
7,54,GREEN
7,55,GREEN
8,0,RED
8,1,RED
8,2,RED
8,3,RED
8,4,RED
8,5,GREEN
8,6,RED
8,7,RED
8,8,RED
8,9,RED
8,10,RED
8,11,RED
8,12,RED
8,13,RED
8,14,RED
8,15,RED
8,16,RED
8,17,RED
8,18,RED
8,19,RED
8,20,RED
8,21,RED
8,22,RED
8,23,RED
8,24,GREEN
8,25,GREEN
8,26,GREEN
8,27,GREEN
8,28,GREEN
8,29,GREEN
8,30,GREEN
8,31,GREEN
8,32,GREEN
8,33,GREEN
8,34,GREEN
8,35,GREEN
8,36,GREEN
8,37,GREEN
8,38,GREEN
8,39,GREEN
8,40,GREEN
8,41,GREEN
8,42,GREEN
8,43,GREEN
8,44,GREEN
8,45,GREEN
8,46,GREEN
8,47,GREEN
8,48,GREEN
8,49,GREEN
8,50,GREEN
8,51,GREEN
8,52,GREEN
8,53,GREEN
8,54,GREEN
8,55,GREEN
9,0,RED
9,1,RED
9,2,RED
9,3,RED
9,4,RED
9,5,GREEN
9,6,RED
9,7,RED
9,8,RED
9,9,RED
9,10,RED
9,11,RED
9,12,RED
9,13,RED
9,14,RED
9,15,RED
9,16,RED
9,17,RED
9,18,RED
9,19,RED
9,20,RED
9,21,RED
9,22,RED
9,23,RED
9,24,GREEN
9,25,GREEN
9,26,GREEN
9,27,GREEN
9,28,GREEN
9,29,GREEN
9,30,GREEN
9,31,GREEN
9,32,GREEN
9,33,GREEN
9,34,GREEN
9,35,GREEN
9,36,GREEN
9,37,GREEN
9,38,GREEN
9,39,GREEN
9,40,GREEN
9,41,GREEN
9,42,GREEN
9,43,GREEN
9,44,GREEN
9,45,GREEN
9,46,GREEN
9,47,GREEN
9,48,GREEN
9,49,GREEN
9,50,GREEN
9,51,GREEN
9,52,GREEN
9,53,GREEN
9,54,GREEN
9,55,GREEN
10,0,RED
10,1,RED
10,2,RED
10,3,RED
10,4,RED
10,5,GREEN
10,6,RED
10,7,RED
10,8,RED
10,9,RED
10,10,RED
10,11,RED
10,12,RED
10,13,RED
10,14,RED
10,15,RED
10,16,RED
10,17,RED
10,18,RED
10,19,RED
10,20,RED
10,21,RED
10,22,RED
10,23,RED
10,24,GREEN
10,25,GREEN
10,26,GREEN
10,27,GREEN
10,28,GREEN
10,29,GREEN
10,30,GREEN
10,31,GREEN
10,32,GREEN
10,33,GREEN
10,34,GREEN
10,35,GREEN
10,36,GREEN
10,37,GREEN
10,38,GREEN
10,39,GREEN
10,40,GREEN
10,41,GREEN
10,42,GREEN
10,43,GREEN
10,44,GREEN
10,45,GREEN
10,46,GREEN
10,47,GREEN
10,48,GREEN
10,49,GREEN
10,50,GREEN
10,51,GREEN
10,52,GREEN
10,53,GREEN
10,54,GREEN
10,55,GREEN
11,0,RED
11,1,RED
11,2,RED
11,3,RED
11,4,RED
11,5,GREEN
11,6,RED
11,7,RED
11,8,RED
11,9,RED
11,10,RED
11,11,RED
11,12,RED
11,13,RED
11,14,RED
11,15,RED
11,16,RED
11,17,RED
11,18,RED
11,19,RED
11,20,RED
11,21,RED
11,22,RED
11,23,RED
11,24,GREEN
11,25,GREEN
11,26,GREEN
11,27,GREEN
11,28,GREEN
11,29,GREEN
11,30,GREEN
11,31,GREEN
11,32,GREEN
11,33,GREEN
11,34,GREEN
11,35,GREEN
11,36,GREEN
11,37,GREEN
11,38,GREEN
11,39,GREEN
11,40,GREEN
11,41,GREEN
11,42,GREEN
11,43,GREEN
11,44,GREEN
11,45,GREEN
11,46,GREEN
11,47,GREEN
11,48,GREEN
11,49,GREEN
11,50,GREEN
11,51,GREEN
11,52,GREEN
11,53,GREEN
11,54,GREEN
11,55,GREEN
12,0,RED
12,1,RED
12,2,RED
12,3,RED
12,4,RED
12,5,GREEN
12,6,RED
12,7,RED
12,8,RED
12,9,RED
12,10,RED
12,11,RED
12,12,RED
12,13,RED
12,14,RED
12,15,RED
12,16,RED
12,17,RED
12,18,RED
12,19,RED
12,20,RED
12,21,RED
12,22,RED
12,23,RED
12,24,GREEN
12,25,GREEN
12,26,GREEN
12,27,GREEN
12,28,GREEN
12,29,GREEN
12,30,GREEN
12,31,GREEN
12,32,GREEN
12,33,GREEN
12,34,GREEN
12,35,GREEN
12,36,GREEN
12,37,GREEN
12,38,GREEN
12,39,GREEN
12,40,GREEN
12,41,GREEN
12,42,GREEN
12,43,GREEN
12,44,GREEN
12,45,GREEN
12,46,GREEN
12,47,GREEN
12,48,GREEN
12,49,GREEN
12,50,GREEN
12,51,GREEN
12,52,GREEN
12,53,GREEN
12,54,GREEN
12,55,GREEN
13,0,RED
13,1,RED
13,2,RED
13,3,RED
13,4,RED
13,5,GREEN
13,6,RED
13,7,RED
13,8,RED
13,9,RED
13,10,RED
13,11,RED
13,12,RED
13,13,RED
13,14,RED
13,15,RED
13,16,RED
13,17,RED
13,18,RED
13,19,RED
13,20,RED
13,21,RED
13,22,RED
13,23,RED
13,24,GREEN
13,25,GREEN
13,26,GREEN
13,27,GREEN
13,28,GREEN
13,29,GREEN
13,30,GREEN
13,31,GREEN
13,32,GREEN
13,33,GREEN
13,34,GREEN
13,35,GREEN
13,36,GREEN
13,37,GREEN
13,38,GREEN
13,39,GREEN
13,40,GREEN
13,41,GREEN
13,42,GREEN
13,43,GREEN
13,44,GREEN
13,45,GREEN
13,46,GREEN
13,47,GREEN
13,48,GREEN
13,49,GREEN
13,50,GREEN
13,51,GREEN
13,52,GREEN
13,53,GREEN
13,54,GREEN
13,55,GREEN
14,0,RED
14,1,RED
14,2,RED
14,3,RED
14,4,RED
14,5,GREEN
14,6,RED
14,7,RED
14,8,RED
14,9,RED
14,10,RED
14,11,RED
14,12,RED
14,13,RED
14,14,RED
14,15,RED
14,16,RED
14,17,RED
14,18,RED
14,19,RED
14,20,RED
14,21,RED
14,22,RED
14,23,RED
14,24,GREEN
14,25,GREEN
14,26,GREEN
14,27,GREEN
14,28,GREEN
14,29,GREEN
14,30,GREEN
14,31,GREEN
14,32,GREEN
14,33,GREEN
14,34,GREEN
14,35,GREEN
14,36,GREEN
14,37,GREEN
14,38,GREEN
14,39,GREEN
14,40,GREEN
14,41,GREEN
14,42,GREEN
14,43,GREEN
14,44,GREEN
14,45,GREEN
14,46,GREEN
14,47,GREEN
14,48,GREEN
14,49,GREEN
14,50,GREEN
14,51,GREEN
14,52,GREEN
14,53,GREEN
14,54,GREEN
14,55,GREEN
15,0,RED
15,1,RED
15,2,RED
15,3,RED
15,4,RED
15,5,GREEN
15,6,RED
15,7,RED
15,8,RED
15,9,RED
15,10,RED
15,11,RED
15,12,RED
15,13,RED
15,14,RED
15,15,RED
15,16,RED
15,17,RED
15,18,RED
15,19,RED
15,20,RED
15,21,RED
15,22,RED
15,23,RED
15,24,GREEN
15,25,GREEN
15,26,GREEN
15,27,GREEN
15,28,GREEN
15,29,GREEN
15,30,GREEN
15,31,GREEN
15,32,GREEN
15,33,GREEN
15,34,GREEN
15,35,GREEN
15,36,GREEN
15,37,GREEN
15,38,GREEN
15,39,GREEN
15,40,GREEN
15,41,GREEN
15,42,GREEN
15,43,GREEN
15,44,GREEN
15,45,GREEN
